Ticker;Date;NaN;Close;Price;Open;Last;MA 10;Ownership;Buy;Sell;Cashflow
Mofid.Gold.ETF;27/07/2019;20190727;11613.00;11613;11973.00;11626.00;11613,09091;yes;no;yes;11.613.000
Mofid.Gold.ETF;28/07/2019;20190728;11648.00;11648;11613.00;11570.00;11598,18182;no;yes;no;-11.648.020
Mofid.Gold.ETF;29/07/2019;20190729;11542.00;11542;11648.00;11476.00;11596,27273;yes;no;yes;11.542.000
Mofid.Gold.ETF;30/07/2019;20190730;11422.00;11422;11542.00;11360.00;11594,81818;no;no;no;11.542.000
Mofid.Gold.ETF;31/07/2019;20190731;11060.00;11060;11422.00;11001.00;11591,63636;no;no;no;11.542.000
Mofid.Gold.ETF;03/08/2019;20190803;11190.00;11190;11060.00;11145.00;11599,09091;no;no;no;11.542.000
Mofid.Gold.ETF;04/08/2019;20190804;11079.00;11079;11190.00;11080.00;11564,81818;no;no;no;11.542.000
Mofid.Gold.ETF;05/08/2019;20190805;11205.00;11205;11079.00;11208.00;11494,27273;no;no;no;11.542.000
Mofid.Gold.ETF;06/08/2019;20190806;11206.00;11206;11205.00;11180.00;11443,72727;no;no;no;11.542.000
Mofid.Gold.ETF;07/08/2019;20190807;11278.00;11278;11206.00;11270.00;11383,27273;no;no;no;11.542.000
Mofid.Gold.ETF;10/08/2019;20190810;11190.00;11190;11278.00;11190.00;11312,09091;no;no;no;11.542.000
Mofid.Gold.ETF;11/08/2019;20190811;11107.00;11107;11190.00;11100.00;11266,09091;no;no;no;11.542.000
Mofid.Gold.ETF;13/08/2019;20190813;11183.00;11183;11107.00;11179.00;11223,81818;no;no;no;11.542.000
Mofid.Gold.ETF;14/08/2019;20190814;11092.00;11092;11183.00;11090.00;11182,90909;no;no;no;11.542.000
Mofid.Gold.ETF;17/08/2019;20190817;11174.00;11174;11092.00;11104.00;11160,36364;no;yes;no;-11.174.020
Mofid.Gold.ETF;18/08/2019;20190818;11112.00;11112;11174.00;11123.00;11165,09091;yes;no;yes;11.112.000
Mofid.Gold.ETF;19/08/2019;20190819;11076.00;11076;11112.00;11055.00;11154,72727;no;no;no;11.112.000
Mofid.Gold.ETF;21/08/2019;20190821;10988.00;10988;11076.00;10994.00;11146,45455;no;no;no;11.112.000
Mofid.Gold.ETF;24/08/2019;20190824;11020.00;11020;10988.00;11000.00;11129,63636;no;no;no;11.112.000
Mofid.Gold.ETF;25/08/2019;20190825;10986.00;10986;11020.00;10981.00;11109,63636;no;no;no;11.112.000
Mofid.Gold.ETF;26/08/2019;20190826;10821.00;10821;10986.00;10800.00;11068,09091;no;no;no;11.112.000
Mofid.Gold.ETF;27/08/2019;20190827;10732.00;10732;10821.00;10744.00;11026,45455;no;no;no;11.112.000
Mofid.Gold.ETF;28/08/2019;20190828;10727.00;10727;10732.00;10700.00;10991,90909;no;no;no;11.112.000
Mofid.Gold.ETF;31/08/2019;20190831;10895.00;10895;10727.00;10905.00;10965,72727;no;no;no;11.112.000
Mofid.Gold.ETF;01/09/2019;20190901;10988.00;10988;10895.00;10967.00;10956,27273;no;yes;no;-10.988.020
Mofid.Gold.ETF;02/09/2019;20190902;10807.00;10807;10988.00;10840.00;10922,90909;yes;no;yes;10.807.000
Mofid.Gold.ETF;03/09/2019;20190903;10916.00;10916;10807.00;10950.00;10905,09091;no;yes;no;-10.916.020
Mofid.Gold.ETF;04/09/2019;20190904;10925.00;10925;10916.00;10900.00;10891,36364;yes;no;no;-10.916.020
Mofid.Gold.ETF;07/09/2019;20190907;10910.00;10910;10925.00;10922.00;10884,27273;yes;no;no;-10.916.020
Mofid.Gold.ETF;08/09/2019;20190908;11036.00;11036;10910.00;11011.00;10885,72727;yes;no;no;-10.916.020
Mofid.Gold.ETF;11/09/2019;20190911;10895.00;10895;11036.00;10938.00;10877,45455;yes;no;no;-10.916.020
Mofid.Gold.ETF;14/09/2019;20190914;10742.00;10742;10895.00;10722.00;10870,27273;yes;no;yes;10.742.000
Mofid.Gold.ETF;15/09/2019;20190915;10730.00;10730;10742.00;10706.00;10870,09091;no;no;no;10.742.000
Mofid.Gold.ETF;16/09/2019;20190916;10810.00;10810;10730.00;10850.00;10877,63636;no;no;no;10.742.000
Mofid.Gold.ETF;17/09/2019;20190917;10741.00;10741;10810.00;10673.00;10863,63636;no;no;no;10.742.000
Mofid.Gold.ETF;18/09/2019;20190918;10774.00;10774;10741.00;10732.00;10844,18182;no;no;no;10.742.000
Mofid.Gold.ETF;21/09/2019;20190921;10817.00;10817;10774.00;10789.00;10845,09091;no;no;no;10.742.000
Mofid.Gold.ETF;22/09/2019;20190922;10709.00;10709;10817.00;10708.00;10826,27273;no;no;no;10.742.000
Mofid.Gold.ETF;23/09/2019;20190923;10647.00;10647;10709.00;10659.00;10801;no;no;no;10.742.000
Mofid.Gold.ETF;24/09/2019;20190924;10606.00;10606;10647.00;10607.00;10773,36364;no;no;no;10.742.000
Mofid.Gold.ETF;25/09/2019;20190925;10620.00;10620;10606.00;10609.00;10735,54545;no;no;no;10.742.000
Mofid.Gold.ETF;28/09/2019;20190928;10562.00;10562;10620.00;10522.00;10705,27273;no;no;no;10.742.000
Mofid.Gold.ETF;29/09/2019;20190929;10572.00;10572;10562.00;10578.00;10689,81818;no;no;no;10.742.000
Mofid.Gold.ETF;30/09/2019;20190930;10595.00;10595;10572.00;10567.00;10677,54545;no;no;no;10.742.000
Mofid.Gold.ETF;01/10/2019;20191001;10501.00;10501;10595.00;10520.00;10649,45455;no;no;no;10.742.000
Mofid.Gold.ETF;02/10/2019;20191002;10475.00;10475;10501.00;10505.00;10625,27273;no;no;no;10.742.000
Mofid.Gold.ETF;05/10/2019;20191005;10527.00;10527;10475.00;10560.00;10602,81818;no;no;no;10.742.000
Mofid.Gold.ETF;06/10/2019;20191006;10513.00;10513;10527.00;10554.00;10575,18182;no;no;no;10.742.000
Mofid.Gold.ETF;07/10/2019;20191007;10530.00;10530;10513.00;10556.00;10558,90909;no;no;no;10.742.000
Mofid.Gold.ETF;08/10/2019;20191008;10532.00;10532;10530.00;10541.00;10548,45455;no;no;no;10.742.000
Mofid.Gold.ETF;09/10/2019;20191009;10547.00;10547;10532.00;10599.00;10543,09091;no;yes;no;-10.547.020
Mofid.Gold.ETF;12/10/2019;20191012;10470.00;10470;10547.00;10453.00;10529,45455;yes;no;yes;10.470.000
Mofid.Gold.ETF;13/10/2019;20191013;10486.00;10486;10470.00;10485.00;10522,54545;no;no;no;10.470.000
Mofid.Gold.ETF;14/10/2019;20191014;10492.00;10492;10486.00;10463.00;10515,27273;no;no;no;10.470.000
Mofid.Gold.ETF;15/10/2019;20191015;10504.00;10504;10492.00;10530.00;10507;no;no;no;10.470.000
Mofid.Gold.ETF;16/10/2019;20191016;10529.00;10529;10504.00;10547.00;10509,54545;no;yes;no;-10.529.020
Mofid.Gold.ETF;20/10/2019;20191020;10485.00;10485;10529.00;10500.00;10510,45455;yes;no;yes;10.485.000
Mofid.Gold.ETF;21/10/2019;20191021;10458.00;10458;10485.00;10549.00;10504,18182;no;no;no;10.485.000
Mofid.Gold.ETF;22/10/2019;20191022;10510.00;10510;10458.00;10500.00;10503,90909;no;yes;no;-10.510.020
Mofid.Gold.ETF;23/10/2019;20191023;10328.00;10328;10510.00;10411.00;10485,54545;yes;no;yes;10.328.000
Mofid.Gold.ETF;26/10/2019;20191026;10249.00;10249;10328.00;10268.00;10459,81818;no;no;no;10.328.000
Mofid.Gold.ETF;28/10/2019;20191028;10363.00;10363;10249.00;10409.00;10443,09091;no;no;no;10.328.000
Mofid.Gold.ETF;30/10/2019;20191030;10304.00;10304;10363.00;10331.00;10428;no;no;no;10.328.000
Mofid.Gold.ETF;02/11/2019;20191102;10554.00;10554;10304.00;10563.00;10434,18182;no;yes;no;-10.554.020
Mofid.Gold.ETF;03/11/2019;20191103;10614.00;10614;10554.00;10541.00;10445,27273;yes;no;no;-10.554.020
Mofid.Gold.ETF;04/11/2019;20191104;10544.00;10544;10614.00;10600.00;10448,90909;yes;no;no;-10.554.020
Mofid.Gold.ETF;05/11/2019;20191105;10632.00;10632;10544.00;10675.00;10458,27273;yes;no;no;-10.554.020
Mofid.Gold.ETF;09/11/2019;20191109;10590.00;10590;10632.00;10549.00;10467,81818;yes;no;no;-10.554.020
Mofid.Gold.ETF;10/11/2019;20191110;10588.00;10588;10590.00;10650.00;10479,63636;yes;no;no;-10.554.020
Mofid.Gold.ETF;11/11/2019;20191111;10749.00;10749;10588.00;10700.00;10501,36364;yes;no;no;-10.554.020
Mofid.Gold.ETF;12/11/2019;20191112;10781.00;10781;10749.00;10742.00;10542,54545;yes;no;no;-10.554.020
Mofid.Gold.ETF;13/11/2019;20191113;10951.00;10951;10781.00;10950.00;10606,36364;yes;no;no;-10.554.020
Mofid.Gold.ETF;16/11/2019;20191116;11408.00;11408;10951.00;11602.00;10701,36364;yes;no;no;-10.554.020
Mofid.Gold.ETF;17/11/2019;20191117;11710.00;11710;11408.00;11738.00;10829,18182;yes;no;no;-10.554.020
Mofid.Gold.ETF;18/11/2019;20191118;11374.00;11374;11710.00;11261.00;10903,72727;yes;no;no;-10.554.020
Mofid.Gold.ETF;19/11/2019;20191119;11142.00;11142;11374.00;11150.00;10951,72727;yes;no;no;-10.554.020
Mofid.Gold.ETF;20/11/2019;20191120;11208.00;11208;11142.00;11231.00;11012,09091;yes;no;no;-10.554.020
Mofid.Gold.ETF;23/11/2019;20191123;11125.00;11125;11208.00;11140.00;11056,90909;yes;no;no;-10.554.020
Mofid.Gold.ETF;24/11/2019;20191124;11357.00;11357;11125.00;11400.00;11126,63636;yes;no;no;-10.554.020
Mofid.Gold.ETF;25/11/2019;20191125;11591.00;11591;11357.00;11592.00;11217,81818;yes;no;no;-10.554.020
Mofid.Gold.ETF;26/11/2019;20191126;11533.00;11533;11591.00;11404.00;11289,09091;yes;no;no;-10.554.020
Mofid.Gold.ETF;27/11/2019;20191127;11640.00;11640;11533.00;11701.00;11367,18182;yes;no;no;-10.554.020
Mofid.Gold.ETF;30/11/2019;20191130;11850.00;11850;11640.00;11819.00;11448,90909;yes;no;no;-10.554.020
Mofid.Gold.ETF;01/12/2019;20191201;11877.00;11877;11850.00;11887.00;11491,54545;yes;no;no;-10.554.020
Mofid.Gold.ETF;02/12/2019;20191202;12021.00;12021;11877.00;12017.00;11519,81818;yes;no;no;-10.554.020
Mofid.Gold.ETF;03/12/2019;20191203;11900.00;11900;12021.00;11872.00;11567,63636;yes;no;no;-10.554.020
Mofid.Gold.ETF;04/12/2019;20191204;12198.00;12198;11900.00;12265.00;11663,63636;yes;no;no;-10.554.020
Mofid.Gold.ETF;07/12/2019;20191207;12437.00;12437;12198.00;12528.00;11775,36364;yes;no;no;-10.554.020
Mofid.Gold.ETF;08/12/2019;20191208;12811.00;12811;12437.00;12546.00;11928,63636;yes;no;no;-10.554.020
Mofid.Gold.ETF;09/12/2019;20191209;12698.00;12698;12811.00;12449.00;12050,54545;yes;no;no;-10.554.020
Mofid.Gold.ETF;10/12/2019;20191210;12690.00;12690;12698.00;12608.00;12150,45455;yes;no;no;-10.554.020
Mofid.Gold.ETF;11/12/2019;20191211;11998.00;11998;12690.00;12029.00;12192,72727;yes;no;yes;11.998.000
Mofid.Gold.ETF;14/12/2019;20191214;11770.00;11770;11998.00;11751.00;12204,54545;no;no;no;11.998.000
Mofid.Gold.ETF;15/12/2019;20191215;11579.00;11579;11770.00;11670.00;12179,90909;no;no;no;11.998.000
Mofid.Gold.ETF;16/12/2019;20191216;11788.00;11788;11579.00;11820.00;12171,81818;no;no;no;11.998.000
Mofid.Gold.ETF;17/12/2019;20191217;11903.00;11903;11788.00;11850.00;12161,09091;no;no;no;11.998.000
Mofid.Gold.ETF;18/12/2019;20191218;11803.00;11803;11903.00;11797.00;12152,27273;no;no;no;11.998.000
Mofid.Gold.ETF;21/12/2019;20191221;12001.00;12001;11803.00;11975.00;12134,36364;no;no;no;11.998.000
Mofid.Gold.ETF;22/12/2019;20191222;12092.00;12092;12001.00;12025.00;12103;no;no;no;11.998.000
Mofid.Gold.ETF;23/12/2019;20191223;11929.00;11929;12092.00;11900.00;12022,81818;no;no;no;11.998.000
Mofid.Gold.ETF;24/12/2019;20191224;12042.00;12042;11929.00;12008.00;11963,18182;no;yes;no;-12.042.020
Mofid.Gold.ETF;25/12/2019;20191225;12069.00;12069;12042.00;12090.00;11906,72727;yes;no;no;-12.042.020
Mofid.Gold.ETF;28/12/2019;20191228;12120.00;12120;12069.00;12173.00;11917,81818;yes;no;no;-12.042.020
Mofid.Gold.ETF;29/12/2019;20191229;12058.00;12058;12120.00;12047.00;11944;yes;no;no;-12.042.020
Mofid.Gold.ETF;30/12/2019;20191230;12022.00;12022;12058.00;12030.00;11984,27273;yes;no;no;-12.042.020
Mofid.Gold.ETF;31/12/2019;20191231;12157.00;12157;12022.00;12176.00;12017,81818;yes;no;no;-12.042.020
Mofid.Gold.ETF;01/01/2020;20200101;12149.00;12149;12157.00;12123.00;12040,18182;yes;no;no;-12.042.020
Mofid.Gold.ETF;04/01/2020;20200104;12658.00;12658;12149.00;12636.00;12117,90909;yes;no;no;-12.042.020
Mofid.Gold.ETF;05/01/2020;20200105;13149.00;13149;12658.00;13369.00;12222,27273;yes;no;no;-12.042.020
Mofid.Gold.ETF;07/01/2020;20200107;14423.00;14423;13149.00;14303.00;12434,18182;yes;no;no;-12.042.020
Mofid.Gold.ETF;08/01/2020;20200108;13615.00;13615;14423.00;13360.00;12587,45455;yes;no;no;-12.042.020
Mofid.Gold.ETF;11/01/2020;20200111;12852.00;12852;13615.00;12755.00;12661,09091;yes;no;no;-12.042.020
Mofid.Gold.ETF;12/01/2020;20200112;12932.00;12932;12852.00;12995.00;12739,54545;yes;no;no;-12.042.020
Mofid.Gold.ETF;13/01/2020;20200113;12912.00;12912;12932.00;13060.00;12811,54545;yes;no;no;-12.042.020
Mofid.Gold.ETF;14/01/2020;20200114;13297.00;13297;12912.00;13504.00;12924,18182;yes;no;no;-12.042.020
Mofid.Gold.ETF;15/01/2020;20200115;13652.00;13652;13297.00;13627.00;13072,36364;yes;no;no;-12.042.020
Mofid.Gold.ETF;18/01/2020;20200118;13285.00;13285;13652.00;13215.00;13174,90909;yes;no;no;-12.042.020
Mofid.Gold.ETF;19/01/2020;20200119;12926.00;12926;13285.00;12988.00;13245,54545;yes;no;yes;12.926.000
Mofid.Gold.ETF;20/01/2020;20200120;13116.00;13116;12926.00;13059.00;13287,18182;no;no;no;12.926.000
Mofid.Gold.ETF;21/01/2020;20200121;13154.00;13154;13116.00;13160.00;13287,63636;no;no;no;12.926.000
Mofid.Gold.ETF;22/01/2020;20200122;13154.00;13154;13154.00;13238.00;13172,27273;no;no;no;12.926.000
Mofid.Gold.ETF;25/01/2020;20200125;13424.00;13424;13154.00;13461.00;13154,90909;no;yes;no;-13.424.020
Mofid.Gold.ETF;26/01/2020;20200126;13642.00;13642;13424.00;13680.00;13226,72727;yes;no;no;-13.424.020
Mofid.Gold.ETF;27/01/2020;20200127;13994.00;13994;13642.00;14089.00;13323,27273;yes;no;no;-13.424.020
Mofid.Gold.ETF;28/01/2020;20200128;14273.00;14273;13994.00;14290.00;13447;yes;no;no;-13.424.020
Mofid.Gold.ETF;01/02/2020;20200201;14165.00;14165;14273.00;14020.00;13525,90909;yes;no;no;-13.424.020
Mofid.Gold.ETF;02/02/2020;20200202;13898.00;13898;14165.00;13925.00;13548,27273;yes;no;no;-13.424.020
Mofid.Gold.ETF;03/02/2020;20200203;13930.00;13930;13898.00;13863.00;13606,90909;yes;no;no;-13.424.020
Mofid.Gold.ETF;04/02/2020;20200204;14034.00;14034;13930.00;14088.00;13707,63636;yes;no;no;-13.424.020
Mofid.Gold.ETF;05/02/2020;20200205;13890.00;13890;14034.00;13994.00;13778;yes;no;no;-13.424.020
Mofid.Gold.ETF;08/02/2020;20200208;13965.00;13965;13890.00;13895.00;13851,72727;yes;no;no;-13.424.020
Mofid.Gold.ETF;09/02/2020;20200209;14285.00;14285;13965.00;14350.00;13954,54545;yes;no;no;-13.424.020
Mofid.Gold.ETF;10/02/2020;20200210;14626.00;14626;14285.00;14598.00;14063,81818;yes;no;no;-13.424.020
Mofid.Gold.ETF;12/02/2020;20200212;14514.00;14514;14626.00;14469.00;14143,09091;yes;no;no;-13.424.020
Mofid.Gold.ETF;15/02/2020;20200215;14615.00;14615;14514.00;14550.00;14199,54545;yes;no;no;-13.424.020
Mofid.Gold.ETF;16/02/2020;20200216;14572.00;14572;14615.00;14440.00;14226,72727;yes;no;no;-13.424.020
Mofid.Gold.ETF;17/02/2020;20200217;14624.00;14624;14572.00;14601.00;14268,45455;yes;no;no;-13.424.020
Mofid.Gold.ETF;18/02/2020;20200218;14749.00;14749;14624.00;14757.00;14345,81818;yes;no;no;-13.424.020
Mofid.Gold.ETF;19/02/2020;20200219;14920.00;14920;14749.00;14801.00;14435,81818;yes;no;no;-13.424.020
Mofid.Gold.ETF;22/02/2020;20200222;15952.00;15952;14920.00;16000.00;14610,18182;yes;no;no;-13.424.020
Mofid.Gold.ETF;23/02/2020;20200223;16304.00;16304;15952.00;16111.00;14829,63636;yes;no;no;-13.424.020
Mofid.Gold.ETF;24/02/2020;20200224;16717.00;16717;16304.00;16899.00;15079,81818;yes;no;no;-13.424.020
Mofid.Gold.ETF;25/02/2020;20200225;16484.00;16484;16717.00;16300.00;15279,72727;yes;no;no;-13.424.020
Mofid.Gold.ETF;26/02/2020;20200226;16554.00;16554;16484.00;16710.00;15455;yes;no;no;-13.424.020
Mofid.Gold.ETF;29/02/2020;20200229;15327.00;15327;16554.00;15442.00;15528,90909;yes;no;yes;15.327.000
Mofid.Gold.ETF;01/03/2020;20200301;16011.00;16011;15327.00;16191.00;15655,81818;no;yes;no;-16.011.020
Mofid.Gold.ETF;02/03/2020;20200302;16632.00;16632;16011.00;16550.00;15843,09091;yes;no;no;-16.011.020
Mofid.Gold.ETF;03/03/2020;20200303;16148.00;16148;16632.00;16100.00;15981,63636;yes;no;no;-16.011.020
Mofid.Gold.ETF;04/03/2020;20200304;16349.00;16349;16148.00;16468.00;16127,09091;yes;no;no;-16.011.020
Mofid.Gold.ETF;07/03/2020;20200307;16749.00;16749;16349.00;16826.00;16293,36364;yes;no;no;-16.011.020
Mofid.Gold.ETF;09/03/2020;20200309;18094.00;18094;16749.00;18000.00;16488,09091;yes;no;no;-16.011.020
Mofid.Gold.ETF;10/03/2020;20200310;17465.00;17465;18094.00;17399.00;16593,63636;yes;no;no;-16.011.020
Mofid.Gold.ETF;11/03/2020;20200311;17626.00;17626;17465.00;17651.00;16676,27273;yes;no;no;-16.011.020
Mofid.Gold.ETF;14/03/2020;20200314;16659.00;16659;17626.00;16840.00;16692,18182;yes;no;yes;16.659.000
Mofid.Gold.ETF;15/03/2020;20200315;17300.00;17300;16659.00;17400.00;16760;no;yes;no;-17.300.020
Mofid.Gold.ETF;16/03/2020;20200316;17715.00;17715;17300.00;17251.00;16977,09091;yes;no;no;-17.300.020
Mofid.Gold.ETF;17/03/2020;20200317;17415.00;17415;17715.00;17397.00;17104,72727;yes;no;no;-17.300.020
Mofid.Gold.ETF;18/03/2020;20200318;17840.00;17840;17415.00;17998.00;17214,54545;yes;no;no;-17.300.020
Mofid.Gold.ETF;24/03/2020;20200324;18395.00;18395;17840.00;18360.00;17418,81818;yes;no;no;-17.300.020
Mofid.Gold.ETF;25/03/2020;20200325;18534.00;18534;18395.00;18750.00;17617,45455;yes;no;no;-17.300.020
Mofid.Gold.ETF;28/03/2020;20200328;19110.00;19110;18534.00;19178.00;17832,09091;yes;no;no;-17.300.020
Mofid.Gold.ETF;29/03/2020;20200329;19901.00;19901;19110.00;20010.00;17996,36364;yes;no;no;-17.300.020
Mofid.Gold.ETF;30/03/2020;20200330;21018.00;21018;19901.00;20970.00;18319,36364;yes;no;no;-17.300.020
Mofid.Gold.ETF;04/04/2020;20200404;21017.00;21017;21018.00;20950.00;18627,63636;yes;no;no;-17.300.020
Mofid.Gold.ETF;05/04/2020;20200405;21265.00;21265;21017.00;21198.00;19046,36364;yes;no;no;-17.300.020
Mofid.Gold.ETF;06/04/2020;20200406;20839.00;20839;21265.00;20580.00;19368,09091;yes;no;no;-17.300.020
Mofid.Gold.ETF;07/04/2020;20200407;20521.00;20521;20839.00;20180.00;19623,18182;yes;no;no;-17.300.020
Mofid.Gold.ETF;08/04/2020;20200408;19532.00;19532;20521.00;19520.00;19815,63636;yes;no;yes;19.532.000
Mofid.Gold.ETF;11/04/2020;20200411;19641.00;19641;19532.00;19700.00;19979,36364;no;no;no;19.532.000
Mofid.Gold.ETF;12/04/2020;20200412;20120.00;20120;19641.00;20000.00;20136,18182;no;no;no;19.532.000
Mofid.Gold.ETF;13/04/2020;20200413;19814.00;19814;20120.00;19800.00;20252,54545;no;no;no;19.532.000
Mofid.Gold.ETF;14/04/2020;20200414;19438.00;19438;19814.00;19380.00;20282,36364;no;no;no;19.532.000
Mofid.Gold.ETF;15/04/2020;20200415;18934.00;18934;19438.00;19089.00;20194,45455;no;no;no;19.532.000
Mofid.Gold.ETF;18/04/2020;20200418;18234.00;18234;18934.00;18132.00;19941,36364;no;no;no;19.532.000
Mofid.Gold.ETF;19/04/2020;20200419;17307.00;17307;18234.00;17610.00;19604,09091;no;no;no;19.532.000
Mofid.Gold.ETF;20/04/2020;20200420;17703.00;17703;17307.00;17491.00;19280,27273;no;no;no;19.532.000
Mofid.Gold.ETF;21/04/2020;20200421;18121.00;18121;17703.00;18240.00;19033,18182;no;no;no;19.532.000
Mofid.Gold.ETF;22/04/2020;20200422;19147.00;19147;18121.00;19289.00;18908,27273;no;yes;no;-19.147.020
Mofid.Gold.ETF;25/04/2020;20200425;19952.00;19952;19147.00;19969.00;18946,45455;yes;no;no;-19.147.020
Mofid.Gold.ETF;26/04/2020;20200426;20776.00;20776;19952.00;20921.00;19049,63636;yes;no;no;-19.147.020
Mofid.Gold.ETF;27/04/2020;20200427;20569.00;20569;20776.00;20570.00;19090,45455;yes;no;no;-19.147.020
Mofid.Gold.ETF;28/04/2020;20200428;20075.00;20075;20569.00;19996.00;19114,18182;yes;no;no;-19.147.020
Mofid.Gold.ETF;29/04/2020;20200429;20642.00;20642;20075.00;20550.00;19223,63636;yes;no;no;-19.147.020
Mofid.Gold.ETF;02/05/2020;20200502;20438.00;20438;20642.00;20470.00;19360,36364;yes;no;no;-19.147.020
Mofid.Gold.ETF;03/05/2020;20200503;20627.00;20627;20438.00;20610.00;19577,90909;yes;no;no;-19.147.020
Mofid.Gold.ETF;04/05/2020;20200504;21387.00;21387;20627.00;21570.00;19948,81818;yes;no;no;-19.147.020
Mofid.Gold.ETF;05/05/2020;20200505;22362.00;22362;21387.00;22650.00;20372,36364;yes;no;no;-19.147.020
Mofid.Gold.ETF;06/05/2020;20200506;23068.00;23068;22362.00;22503.00;20822,09091;yes;no;no;-19.147.020
Mofid.Gold.ETF;09/05/2020;20200509;23474.00;23474;23068.00;23419.00;21215,45455;yes;no;no;-19.147.020
Mofid.Gold.ETF;10/05/2020;20200510;24382.00;24382;23474.00;24487.00;21618,18182;yes;no;no;-19.147.020
Mofid.Gold.ETF;11/05/2020;20200511;25309.00;25309;24382.00;25280.00;22030,27273;yes;no;no;-19.147.020
Mofid.Gold.ETF;12/05/2020;20200512;28079.00;28079;25309.00;28100.00;22713;yes;no;no;-19.147.020
Mofid.Gold.ETF;13/05/2020;20200513;27942.00;27942;28079.00;27197.00;23428,18182;yes;no;no;-19.147.020
Mofid.Gold.ETF;17/05/2020;20200517;24738.00;24738;27942.00;23935.00;23800,54545;yes;no;no;-19.147.020
Mofid.Gold.ETF;18/05/2020;20200518;23764.00;23764;24738.00;23052.00;24102,90909;yes;no;yes;23.764.000
Mofid.Gold.ETF;19/05/2020;20200519;22779.00;22779;23764.00;23012.00;24298,54545;no;no;no;23.764.000
Mofid.Gold.ETF;20/05/2020;20200520;24294.00;24294;22779.00;24800.00;24562,81818;no;no;no;23.764.000
Mofid.Gold.ETF;23/05/2020;20200523;24295.00;24295;24294.00;24195.00;24738,54545;no;no;no;23.764.000
Mofid.Gold.ETF;26/05/2020;20200526;22919.00;22919;24295.00;22850.00;24725;no;no;no;23.764.000
Mofid.Gold.ETF;27/05/2020;20200527;21847.00;21847;22919.00;21850.00;24577,09091;no;no;no;23.764.000
Mofid.Gold.ETF;30/05/2020;20200530;23149.00;23149;21847.00;22930.00;24465;no;no;no;23.764.000
Mofid.Gold.ETF;31/05/2020;20200531;22483.00;22483;23149.00;22455.00;24208,09091;no;no;no;23.764.000
Mofid.Gold.ETF;01/06/2020;20200601;22904.00;22904;22483.00;22800.00;23737,63636;no;no;no;23.764.000
Mofid.Gold.ETF;02/06/2020;20200602;22975.00;22975;22904.00;22920.00;23286,09091;no;no;no;23.764.000
Mofid.Gold.ETF;06/06/2020;20200606;21971.00;21971;22975.00;21655.00;23034,54545;no;no;no;23.764.000
Mofid.Gold.ETF;07/06/2020;20200607;22230.00;22230;21971.00;22150.00;22895,09091;no;no;no;23.764.000
Mofid.Gold.ETF;08/06/2020;20200608;21879.00;21879;22230.00;21851.00;22813,27273;no;no;no;23.764.000
Mofid.Gold.ETF;09/06/2020;20200609;22175.00;22175;21879.00;21981.00;22620,63636;no;no;no;23.764.000
Mofid.Gold.ETF;10/06/2020;20200610;22841.00;22841;22175.00;22863.00;22488,45455;no;yes;no;-22.841.020
Mofid.Gold.ETF;13/06/2020;20200613;23300.00;23300;22841.00;23099.00;22523,09091;yes;no;no;-22.841.020
Mofid.Gold.ETF;14/06/2020;20200614;23246.00;23246;23300.00;23041.00;22650,27273;yes;no;no;-22.841.020
Mofid.Gold.ETF;15/06/2020;20200615;23035.00;23035;23246.00;22898.00;22639,90909;yes;no;no;-22.841.020
Mofid.Gold.ETF;16/06/2020;20200616;23225.00;23225;23035.00;23050.00;22707,36364;yes;no;no;-22.841.020
Mofid.Gold.ETF;20/06/2020;20200620;23771.00;23771;23225.00;23799.00;22786,18182;yes;no;no;-22.841.020
Mofid.Gold.ETF;21/06/2020;20200621;24451.00;24451;23771.00;24501.00;22920,36364;yes;no;no;-22.841.020
Mofid.Gold.ETF;22/06/2020;20200622;25984.00;25984;24451.00;25972.00;23285,18182;yes;no;no;-22.841.020
Mofid.Gold.ETF;23/06/2020;20200623;26935.00;26935;25984.00;26630.00;23712,90909;yes;no;no;-22.841.020
Mofid.Gold.ETF;24/06/2020;20200624;25519.00;25519;26935.00;25310.00;24043,81818;yes;no;no;-22.841.020
Mofid.Gold.ETF;27/06/2020;20200627;24928.00;24928;25519.00;25240.00;24294,09091;yes;no;no;-22.841.020
Mofid.Gold.ETF;28/06/2020;20200628;26031.00;26031;24928.00;26260.00;24584,09091;yes;no;no;-22.841.020
Mofid.Gold.ETF;29/06/2020;20200629;26349.00;26349;26031.00;26150.00;24861,27273;yes;no;no;-22.841.020
Mofid.Gold.ETF;30/06/2020;20200630;27818.00;27818;26349.00;28200.00;25276,90909;yes;no;no;-22.841.020
Mofid.Gold.ETF;01/07/2020;20200701;28759.00;28759;27818.00;28938.00;25797,27273;yes;no;no;-22.841.020
Mofid.Gold.ETF;04/07/2020;20200704;30324.00;30324;28759.00;31350.00;26442,63636;yes;no;no;-22.841.020
Mofid.Gold.ETF;05/07/2020;20200705;34377.00;34377;30324.00;35700.00;27406,81818;yes;no;no;-22.841.020
Mofid.Gold.ETF;06/07/2020;20200706;35972.00;35972;34377.00;34994.00;28454,18182;yes;no;no;-22.841.020
Mofid.Gold.ETF;07/07/2020;20200707;33655.00;33655;35972.00;34001.00;29151,54545;yes;no;no;-22.841.020
Mofid.Gold.ETF;08/07/2020;20200708;35259.00;35259;33655.00;35130.00;29908,27273;yes;no;no;-22.841.020
